id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,cleanName,calcLat,calcLon,centroidAssigned,georef_notes,geographicPrecision,geometry,countyNameFromJoin,countyFIPS,countyMatch,genusSpecies,Scientific Name,State Rank,Global Rank,Federal Status,onTrackingList
30725457,CSU,,,PreservedSpecimen,,CSU116695,,,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Oenothera speciosa,488.0,Nutt.,Oenothera,,speciosa,,,,,Species,,,,,,,,Stephanie J Stubby,,39,4/26/2011,,,2011.0,4.0,26.0,116.0,,26-Apr-11,,Disturbed field,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Corner of 178 st. And Pennsylvania Ave.,,0,,,,,,N35°39?12? W97°32?59?,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,8adeba52-148c-4ab5-9c38-9cc89b132166,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725457,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Oenothera speciosa,,,,,False
30725481,CSU,,,PreservedSpecimen,,CSU116696,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Wisteria frutescens,105437.0,(L.) Poir.,Wisteria,,frutescens,,,,,Species,,,,,,,,Kenna Chamlee,,50,4/23/2022,,,2022.0,4.0,23.0,113.0,,4/23/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Live Oak Dr, Edmond, OK, US",,0,,35.66715333,-97.43021333,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,4911a85e-c7bf-4224-b85f-02338bb18f50,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725481,Oklahoma,35.66715333,-97.43021333,False,,PRECISION UNVERIFIED,POINT (-97.43021333 35.66715333),Oklahoma,40109,True,Wisteria frutescens,Wisteria frutescens,S1,G5,,True
30725504,CSU,,,PreservedSpecimen,,CSU116697,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Amorpha fruticosa,4030.0,L.,Amorpha,,fruticosa,,,,,Species,,,,,,,,Kenna Chamlee,,59,4/24/2022,,,2022.0,4.0,24.0,114.0,,4/24/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"W Edmond Rd, Edmond OK, US",,0,,35.65243,-97.51883667,,,,,,,,,,,,,,,,,gpayne00,4/23/2025 2:12,,538,0b0c2170-7790-4fb8-aedc-f8eb03fbeaa8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725504,Oklahoma,35.65243,-97.51883667,False,,PRECISION UNVERIFIED,POINT (-97.51883667 35.65243),Oklahoma,40109,True,Amorpha fruticosa,,,,,False
30725512,CSU,,,PreservedSpecimen,,CSU116698,,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Penstemon oklahomensis,94505.0,Pennell,Penstemon,,oklahomensis,,,,,Species,,,,,,,,Anne Robert,,32,4/21/2011,,,2011.0,4.0,21.0,111.0,,21-Apr-11,,Lawn/field area,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,1/4 mile E of Midwest Blvd. between SE 15 and Reno Ave.,,0,,,,,,35°26?21?N 97°23?18?W,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,024e2aa8-d34e-4691-92b4-799e5a68a70c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725512,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Penstemon oklahomensis,Penstemon oklahomensis,S3,G3,,True
30725539,CSU,,,PreservedSpecimen,,CSU116699,,,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Oenothera speciosa,488.0,Nutt.,Oenothera,,speciosa,,,,,Species,,,,,,,,Briscilla Avila,,30,4/19/2021,,,2021.0,4.0,19.0,109.0,,4/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,I-35 S,,0,,35.506187,-97.461082,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,fd5d98f6-7eea-4261-a1bb-7e7a80087a12,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725539,Oklahoma,35.506187,-97.461082,False,,PRECISION UNVERIFIED,POINT (-97.461082 35.506187),Oklahoma,40109,True,Oenothera speciosa,,,,,False
30725675,CSU,,,PreservedSpecimen,,CSU116700,,,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Oenothera laciniata,561.0,Hill,Oenothera,,laciniata,,,,,Species,,,,,,,,Briscilla Avila,,28,4/19/2021,,,2021.0,4.0,19.0,109.0,,4/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,I-35 S,,0,,35.506187,-97.461082,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,63a5fc0b-3238-441a-a8dd-c23123f3a2fa,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725675,Oklahoma,35.506187,-97.461082,False,,PRECISION UNVERIFIED,POINT (-97.461082 35.506187),Oklahoma,40109,True,Oenothera laciniata,,,,,False
30725704,CSU,,,PreservedSpecimen,,CSU116701,,,Plantae,Magnoliophyta,,Oxalidales,Oxalidaceae,Oxalis dillenii,5934.0,Jacq.,Oxalis,,dillenii,,,,,Species,,,,,,,,Briscilla Avila,,26,4/10/2021,,,2021.0,4.0,10.0,100.0,,4/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,East 3rd st and S Litter Ave,,0,,35.656502,-97.482796,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,51918aa8-eb03-46c5-b662-95fd4a51b38d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725704,Oklahoma,35.656502,-97.482796,False,,PRECISION UNVERIFIED,POINT (-97.482796 35.656502),Oklahoma,40109,True,Oxalis dillenii,,,,,False
30725766,CSU,,,PreservedSpecimen,,CSU116702,,,Plantae,Magnoliophyta,,Asparagales,Asparagaceae,Ornithogalum umbellatum,93166.0,L.,Ornithogalum,,umbellatum,,,,,Species,,,,,,,,Briscilla Avila,,25,4/10/2021,,,2021.0,4.0,10.0,100.0,,4/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,East 3rd st and S Litter Ave,,0,,35.656502,-97.482796,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,cdf0de5a-2756-4b73-9441-aa104828b51b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725766,Oklahoma,35.656502,-97.482796,False,,PRECISION UNVERIFIED,POINT (-97.482796 35.656502),Oklahoma,40109,True,Ornithogalum umbellatum,,,,,False
30725768,CSU,,,PreservedSpecimen,,CSU116703,,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Veronica persica,3153.0,Poir.,Veronica,,persica,,,,,Species,,,,,,,,Briscilla Avila,,22,4/10/2021,,,2021.0,4.0,10.0,100.0,,4/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,East 3rd st and S Litter Ave,,0,,35.656502,-97.482796,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,d2f2d3c5-23b0-4a7d-ba4e-215c5f3a86b0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725768,Oklahoma,35.656502,-97.482796,False,,PRECISION UNVERIFIED,POINT (-97.482796 35.656502),Oklahoma,40109,True,Veronica persica,,,,,False
30725771,CSU,,,PreservedSpecimen,,CSU116704,,,Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,Rumex crispus,2781.0,L.,Rumex,,crispus,,,,,Species,,,,,,,,Briscilla Avila,,19,4/10/2021,,,2021.0,4.0,10.0,100.0,,4/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,East 3rd st and S Litter Ave,,0,,35.656502,-97.482796,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,aca85f12-9273-44db-86a2-8f6b0527ee46,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725771,Oklahoma,35.656502,-97.482796,False,,PRECISION UNVERIFIED,POINT (-97.482796 35.656502),Oklahoma,40109,True,Rumex crispus,,,,,False
30725778,CSU,,,PreservedSpecimen,,CSU116705,,,Plantae,Magnoliophyta,,Gentianales,Rubiaceae,Sherardia arvensis,1468.0,L.,Sherardia,,arvensis,,,,,Species,,,,,,,,Briscilla Avila,,20,4/10/2021,,,2021.0,4.0,10.0,100.0,,4/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,East 3rd st and S Litter Ave,,0,,35.656502,-97.482796,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,7bdf831f-0ea4-4496-a725-2a872637b4c0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725778,Oklahoma,35.656502,-97.482796,False,,PRECISION UNVERIFIED,POINT (-97.482796 35.656502),Oklahoma,40109,True,Sherardia arvensis,,,,,False
30725785,CSU,,,PreservedSpecimen,,CSU116706,,,Plantae,Magnoliophyta,,Dipsacales,Caprifoliaceae,Valerianella radiata,51586.0,(L.) Dufr.,Valerianella,,radiata,,,,,Species,,,,,,,,Briscilla Avila,,42,4/21/2021,,,2021.0,4.0,21.0,111.0,,4/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,925 Swan Lake Ct,,0,,,,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,8ae1184c-8f3a-4f7a-b74d-10e6201b5c3f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30725785,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Valerianella radiata,,,,,False
30732123,CSU,,,PreservedSpecimen,,CSU107692,,,Plantae,Magnoliophyta,,Sapindales,Sapindaceae,Acer saccharinum,17839.0,L.,Acer,,saccharinum,,,,,Species,,,,,,,,Kambridge Brown,,7,4/3/2011,,,2011.0,4.0,3.0,93.0,,3-Apr-11,"Tree, solidary, large",,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Kingfisher,,east Side of Schaffenber Road.,,0,,35.849519,-97.904875,,,"35°50'58.27""N 97°54'17.55""W",,,,,,,,,,,,,,gpayne00,4/23/2025 2:12,,538,9fd6b710-77ef-48a8-a5d6-527545fc28c1,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30732123,Kingfisher,35.849519,-97.904875,False,,PRECISION UNVERIFIED,POINT (-97.904875 35.849519),Kingfisher,40073,True,Acer saccharinum,,,,,False
30732124,CSU,,,PreservedSpecimen,,CSU104539,,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Castilleja indivisa,49585.0,Engelm.,Castilleja,,indivisa,,,,,Species,,,,,,,,Alicia Snellen,,30,4/10/2016,,,2016.0,4.0,10.0,101.0,101.0,10-Apr-16,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Cleveland,,,,0,,,,,,,,,,,,,,,,,,,,djbarroso,4/23/2025 2:12,,538,dcfe092b-1971-47b6-8224-a9218348fa23,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30732124,Cleveland,35.20296064455425,-97.32628526717691,True,,ASSIGNED CENTROID,POINT (-97.32628526717691 35.20296064455425),Cleveland,40027,True,Castilleja indivisa,,,,,False
30742050,CSU,,,PreservedSpecimen,,CSU116707,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Callirhoe involucrata,3735.0,(Torr. & A. Gray) A. Gray,Callirhoe,,involucrata,,,,,Species,,,,,,,,Briscilla Avila,,37,4/21/2021,,,2021.0,4.0,21.0,111.0,,4/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,925 Swan Lake Ct,,0,,,,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,888cf398-8116-4692-b0ee-993a3b29a3b7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30742050,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Callirhoe involucrata,,,,,False
30742053,CSU,,,PreservedSpecimen,,CSU116708,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Trifolium incarnatum,18835.0,L.,Trifolium,,incarnatum,,,,,Species,,,,,,,,Briscilla Avila,,36,4/27/2021,,,2021.0,4.0,27.0,117.0,,4/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Railway, 400 E Coffee Creek Rd",,0,,,,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,28cfd306-b757-4c47-94d8-0044ab823e0a,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30742053,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Trifolium incarnatum,,,,,False
30742123,CSU,,,PreservedSpecimen,,CSU116708,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Trifolium incarnatum,18835.0,L.,Trifolium,,incarnatum,,,,,Species,,,,,,,,Briscilla Avila,,36,4/27/2021,,,2021.0,4.0,27.0,117.0,,4/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Railway, 400 E Coffee Creek Rd",,0,,,,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,f00bd687-0dab-4bf9-a078-a6f3e1e3cbde,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30742123,Oklahoma,35.55149621091703,-97.40723927788326,True,,ASSIGNED CENTROID,POINT (-97.40723927788326 35.55149621091703),Oklahoma,40109,True,Trifolium incarnatum,,,,,False
30957664,CSU,,,PreservedSpecimen,,CSU116709,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Vicia villosa,1651.0,Roth,Vicia,,villosa,,,,,Species,,,,,,,,J. Messick,,2022-1,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing, pasture NE of intersection of E 9th & N3530 Rd, Cushing OK",,0,,35.97373333,-96.70863889,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,6cfb12c3-2175-4ee4-866a-7a10d9f25570,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957664,Payne,35.97373333,-96.70863889,False,,PRECISION UNVERIFIED,POINT (-96.70863889 35.97373333),Payne,40119,True,Vicia villosa,,,,,False
30957669,CSU,,,PreservedSpecimen,,CSU116710,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Lathyrus hirsutus,18353.0,L.,Lathyrus,,hirsutus,,,,,Species,,,,,,,,J. Messick,,2022-4,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97373889,-96.70863056,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,ca7d253e-23e5-4f1a-92e4-256d4382373e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957669,Payne,35.97373889,-96.70863056,False,,PRECISION UNVERIFIED,POINT (-96.70863056 35.97373889),Payne,40119,True,Lathyrus hirsutus,,,,,False
30957674,CSU,,,PreservedSpecimen,,CSU116711,,,Plantae,Magnoliophyta,,Asparagales,Iridaceae,Sisyrinchium campestre,18736.0,E. P. Bicknell,Sisyrinchium,,campestre,,,,,Species,,,,,,,,J. Messick,,2022-39,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/29/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97689167,-96.70901111,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,0da793a9-6486-4b15-91e4-9f5e5be3787b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957674,Payne,35.97689167,-96.70901111,False,,PRECISION UNVERIFIED,POINT (-96.70901111 35.97689167),Payne,40119,True,Sisyrinchium campestre,,,,,False
30957684,CSU,,,PreservedSpecimen,,CSU116712,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Callirhoe alcaeoides,17988.0,(Michx.) Gray,Callirhoe,,alcaeoides,,,,,Species,,,,,,,,J. Messick,,2022-33,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Pawnee,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.976425,-96.709025,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,050b8f8f-df4d-46ba-b2d1-7e9add709051,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957684,Pawnee,35.976425,-96.709025,False,,PRECISION UNVERIFIED,POINT (-96.709025 35.976425),Payne,40119,False,Callirhoe alcaeoides,,,,,False
30957693,CSU,,,PreservedSpecimen,,CSU116713,,,Plantae,Magnoliophyta,,Asterales,Asteraceae,Diaperia prolifera,64234.0,(Nutt. ex DC.) Nutt.,Diaperia,,prolifera,,,,,Species,,,,,,,,J. Messick,,2022-37,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97656944,-96.70910833,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,11299527-34cd-4ff2-8466-83cfdee2845d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957693,Payne,35.97656944,-96.70910833,False,,PRECISION UNVERIFIED,POINT (-96.70910833 35.97656944),Payne,40119,True,Diaperia prolifera,,,,,False
30957701,CSU,,,PreservedSpecimen,,CSU116714,,,Plantae,Magnoliophyta,,Caryophyllales,Caryophyllaceae,Dianthus armeria,18144.0,L.,Dianthus,,armeria,,,,,Species,,,,,,,,J. Messick,,2022-14,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing, pasture NE of intersection of E 9th & N3530 Rd, Cushing OK",,0,,35.97384444,-96.70878333,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,6d8c078a-9838-498a-8f49-dbb0ea2c926f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957701,Payne,35.97384444,-96.70878333,False,,PRECISION UNVERIFIED,POINT (-96.70878333 35.97384444),Payne,40119,True,Dianthus armeria,,,,,False
30957726,CSU,,,PreservedSpecimen,,CSU116715,,,Plantae,Magnoliophyta,,Asterales,Campanulaceae,Triodanis perfoliata,2611.0,(L.) Nieuwl.,Triodanis,,perfoliata,,,,,Species,,,,,,,,J. Messick,,2022-13,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.973925,-96.70880278,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,eb715385-2e07-4804-a6e6-244c38c70fcb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957726,Payne,35.973925,-96.70880278,False,,PRECISION UNVERIFIED,POINT (-96.70880278 35.973925),Payne,40119,True,Triodanis perfoliata,,,,,False
30957863,CSU,,,PreservedSpecimen,,CSU116716,,,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia spathulata,3361.0,Lam.,Euphorbia,,spathulata,,,,,Species,,,,,,,,J. Messick,,2022-8,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97381111,-96.70869722,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,2ef3a8df-5029-4db5-a60e-59a779629597,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30957863,Payne,35.97381111,-96.70869722,False,,PRECISION UNVERIFIED,POINT (-96.70869722 35.97381111),Payne,40119,True,Euphorbia spathulata,,,,,False
30966224,CSU,,,PreservedSpecimen,,CSU116717,,,Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,Rumex crispus,2781.0,L.,Rumex,,crispus,,,,,Species,,,,,,,,J. Messick,,2022-6,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97387222,-96.70867778,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,659f235c-d744-4c12-9a60-8563fa9cd33e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966224,Payne,35.97387222,-96.70867778,False,,PRECISION UNVERIFIED,POINT (-96.70867778 35.97387222),Payne,40119,True,Rumex crispus,,,,,False
30966248,CSU,,,PreservedSpecimen,,CSU116717,,,Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,Rumex crispus,2781.0,L.,Rumex,,crispus,,,,,Species,,,,,,,,J. Messick,,2022-6,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97387222,-96.70867778,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,75a902c0-501b-4aa3-a78e-5c470f2b9acf,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966248,Payne,35.97387222,-96.70867778,False,,PRECISION UNVERIFIED,POINT (-96.70867778 35.97387222),Payne,40119,True,Rumex crispus,,,,,False
30966263,CSU,,,PreservedSpecimen,,CSU116718,,,Plantae,Magnoliophyta,,Fabales,Fabaceae,Trifolium campestre,18831.0,Schreb.,Trifolium,,campestre,,,,,Species,,,,,,,,J. Messick,,2022-2,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing, pasture NE of intersection of E 9th & N3530 Rd, Cushing OK",,0,,35.97373333,-96.70863889,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,047c0e91-39f9-42da-a7ad-26807836bc3e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966263,Payne,35.97373333,-96.70863889,False,,PRECISION UNVERIFIED,POINT (-96.70863889 35.97373333),Payne,40119,True,Trifolium campestre,,,,,False
30966265,CSU,,,PreservedSpecimen,,CSU116719,,,Plantae,Magnoliophyta,,Poales,Poaceae,Hordeum pusillum,1580.0,Nutt.,Hordeum,,pusillum,,,,,Species,,,,,,,,J. Messick,,2022-3,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing, pasture NE of intersection of E 9th & N3530 Rd, Cushing OK",,0,,35.97373056,-96.70863611,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,dc930156-f333-47a5-894d-f9c079b846c7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966265,Payne,35.97373056,-96.70863611,False,,PRECISION UNVERIFIED,POINT (-96.70863611 35.97373056),Payne,40119,True,Hordeum pusillum,,,,,False
30966266,CSU,,,PreservedSpecimen,,CSU116720,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Callirhoe alcaeoides,17988.0,(Michx.) Gray,Callirhoe,,alcaeoides,,,,,Species,,,,,,,,J. Messick,,2022-31,5/21/2022,,,2022.0,5.0,21.0,141.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530 Rd, Cushing OK",,0,,35.97612222,-96.70875556,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,7d07c2f4-8e41-4545-b6f3-c60c47f2f463,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966266,Payne,35.97612222,-96.70875556,False,,PRECISION UNVERIFIED,POINT (-96.70875556 35.97612222),Payne,40119,True,Callirhoe alcaeoides,,,,,False
30966267,CSU,,,PreservedSpecimen,,CSU116721,,,Plantae,Magnoliophyta,,Asparagales,Hypoxidaceae,Hypoxis hirsuta,18321.0,(L.) Coville,Hypoxis,,hirsuta,,,,,Species,,,,,,,,J. Messick,,2022-34,5/20/2022,,,2022.0,5.0,20.0,140.0,,5/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Payne,,"Cushing; pasture NE of intersection of E 9th & N3530, Cushing OK",,0,,35.97646944,-96.709175,,,,,,,,,,,,,,,,,gpayne00,6/28/2025 0:20,,538,d3cd6118-43b6-420c-9181-a975776ee33e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30966267,Payne,35.97646944,-96.709175,False,,PRECISION UNVERIFIED,POINT (-96.709175 35.97646944),Payne,40119,True,Hypoxis hirsuta,,,,,False
